Using device: cuda
[DavisDatasetP13D] input pairs: 30056
[DavisDatasetP13D] kept pairs : 28696
[DavisDatasetP13D] missing counts: {'drug_1d': 0, 'drug_2d': 0, 'protein_1d': 0, 'protein_3d': 1360}
TOTAL SIZE: 28696
TRAIN SIZE: 22956
VAL SIZE: 5740
SPLIT JSON: data/splits/davis_fixed_split_size2.json
MODEL: drug_1d + protein_1d + protein_3d + softclip(drug-protein) + pcl(protein1d-protein3d)

EPOCH 1/30
  STEP 100/11478 | TOTAL_LOSS=0.658329 | REG_LOSS=0.516758 | SOFTCLIP_LOSS=0.696045 | PCL_LOSS=0.719657 | MEAN_GATE=0.5108 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.718859
  STEP 1600/11478 | TOTAL_LOSS=0.205374 | REG_LOSS=0.135872 | SOFTCLIP_LOSS=0.693237 | PCL_LOSS=0.001787 | MEAN_GATE=0.2484 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.368608
  STEP 1700/11478 | TOTAL_LOSS=0.964506 | REG_LOSS=0.899491 | SOFTCLIP_LOSS=0.650147 | PCL_LOSS=0.000000 | MEAN_GATE=0.2723 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.948415
  STEP 1800/11478 | TOTAL_LOSS=0.772478 | REG_LOSS=0.702670 | SOFTCLIP_LOSS=0.698078 | PCL_LOSS=0.000000 | MEAN_GATE=0.3439 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.838254
  STEP 1900/11478 | TOTAL_LOSS=0.307122 | REG_LOSS=0.190520 | SOFTCLIP_LOSS=0.680382 | PCL_LOSS=0.485637 | MEAN_GATE=0.2477 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.436486
  STEP 2000/11478 | TOTAL_LOSS=2.491559 | REG_LOSS=2.433973 | SOFTCLIP_LOSS=0.575861 | PCL_LOSS=0.000000 | MEAN_GATE=0.2142 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=1.560119
  STEP 2100/11478 | TOTAL_LOSS=0.139606 | REG_LOSS=0.066256 | SOFTCLIP_LOSS=0.733500 | PCL_LOSS=0.000002 | MEAN_GATE=0.2277 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.257402
  STEP 2200/11478 | TOTAL_LOSS=0.106165 | REG_LOSS=0.064544 | SOFTCLIP_LOSS=0.416204 | PCL_LOSS=0.000000 | MEAN_GATE=0.3072 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.254056
  STEP 2300/11478 | TOTAL_LOSS=0.075051 | REG_LOSS=0.005299 | SOFTCLIP_LOSS=0.694803 | PCL_LOSS=0.002721 | MEAN_GATE=0.1983 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.072795
  STEP 2400/11478 | TOTAL_LOSS=0.195900 | REG_LOSS=0.109104 | SOFTCLIP_LOSS=0.692008 | PCL_LOSS=0.175947 | MEAN_GATE=0.1972 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.330310
  STEP 2500/11478 | TOTAL_LOSS=0.711804 | REG_LOSS=0.647540 | SOFTCLIP_LOSS=0.642640 | PCL_LOSS=0.000000 | MEAN_GATE=0.3007 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.804699
  STEP 2600/11478 | TOTAL_LOSS=0.135181 | REG_LOSS=0.091797 | SOFTCLIP_LOSS=0.433418 | PCL_LOSS=0.000423 | MEAN_GATE=0.3265 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.302979
  STEP 2700/11478 | TOTAL_LOSS=0.077471 | REG_LOSS=0.009080 | SOFTCLIP_LOSS=0.683906 | PCL_LOSS=0.000002 | MEAN_GATE=0.2538 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.095289
  STEP 2800/11478 | TOTAL_LOSS=0.073936 | REG_LOSS=0.039090 | SOFTCLIP_LOSS=0.348462 | PCL_LOSS=0.000000 | MEAN_GATE=0.1566 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.197712
  STEP 2900/11478 | TOTAL_LOSS=0.409733 | REG_LOSS=0.267918 | SOFTCLIP_LOSS=0.707948 | PCL_LOSS=0.710210 | MEAN_GATE=0.2638 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.517608
  STEP 3000/11478 | TOTAL_LOSS=0.112167 | REG_LOSS=0.043291 | SOFTCLIP_LOSS=0.688763 | PCL_LOSS=0.000000 | MEAN_GATE=0.3025 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.208064
  STEP 3100/11478 | TOTAL_LOSS=0.153121 | REG_LOSS=0.080292 | SOFTCLIP_LOSS=0.695638 | PCL_LOSS=0.032647 | MEAN_GATE=0.2233 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.283359
  STEP 3200/11478 | TOTAL_LOSS=0.053415 | REG_LOSS=0.018725 | SOFTCLIP_LOSS=0.346895 | PCL_LOSS=0.000012 | MEAN_GATE=0.2490 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.136838
  STEP 3300/11478 | TOTAL_LOSS=0.107161 | REG_LOSS=0.065514 | SOFTCLIP_LOSS=0.346576 | PCL_LOSS=0.069895 | MEAN_GATE=0.1524 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.255958
  STEP 3400/11478 | TOTAL_LOSS=0.795144 | REG_LOSS=0.767631 | SOFTCLIP_LOSS=0.275103 | PCL_LOSS=0.000030 | MEAN_GATE=0.2332 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.876145
  STEP 3500/11478 | TOTAL_LOSS=0.066840 | REG_LOSS=0.001298 | SOFTCLIP_LOSS=0.393971 | PCL_LOSS=0.261446 | MEAN_GATE=0.2542 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.036032
  STEP 3600/11478 | TOTAL_LOSS=0.157044 | REG_LOSS=0.035593 | SOFTCLIP_LOSS=0.699403 | PCL_LOSS=0.515102 | MEAN_GATE=0.2857 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.188662
  STEP 3700/11478 | TOTAL_LOSS=0.292046 | REG_LOSS=0.248009 | SOFTCLIP_LOSS=0.348064 | PCL_LOSS=0.092306 | MEAN_GATE=0.1869 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.498005
  STEP 3800/11478 | TOTAL_LOSS=0.175237 | REG_LOSS=0.092880 | SOFTCLIP_LOSS=0.347547 | PCL_LOSS=0.476020 | MEAN_GATE=0.1665 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.304762
  STEP 3900/11478 | TOTAL_LOSS=0.721527 | REG_LOSS=0.570644 | SOFTCLIP_LOSS=-0.000000 | PCL_LOSS=1.508828 | MEAN_GATE=0.1875 | MEAN_VALID_PER_ROW=1.00 | MEAN_VALID_OFFDIAG=0.00 | BATCH_RMSE=0.755410
  STEP 4000/11478 | TOTAL_LOSS=3.515158 | REG_LOSS=3.452663 | SOFTCLIP_LOSS=0.624951 | PCL_LOSS=0.000000 | MEAN_GATE=0.1482 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=1.858134
  STEP 4100/11478 | TOTAL_LOSS=0.078499 | REG_LOSS=0.009078 | SOFTCLIP_LOSS=0.694209 | PCL_LOSS=0.000000 | MEAN_GATE=0.2672 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.095279
  STEP 4200/11478 | TOTAL_LOSS=0.075981 | REG_LOSS=0.004262 | SOFTCLIP_LOSS=0.717190 | PCL_LOSS=0.000000 | MEAN_GATE=0.2891 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.065286
  STEP 4300/11478 | TOTAL_LOSS=0.446300 | REG_LOSS=0.378241 | SOFTCLIP_LOSS=0.680583 | PCL_LOSS=0.000000 | MEAN_GATE=0.2511 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.615013
  STEP 4400/11478 | TOTAL_LOSS=0.517553 | REG_LOSS=0.482805 | SOFTCLIP_LOSS=0.347479 | PCL_LOSS=0.000000 | MEAN_GATE=0.3011 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.694842
  STEP 4500/11478 | TOTAL_LOSS=0.155166 | REG_LOSS=0.125131 | SOFTCLIP_LOSS=0.300278 | PCL_LOSS=0.000071 | MEAN_GATE=0.3465 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.353738
  STEP 4600/11478 | TOTAL_LOSS=0.108993 | REG_LOSS=0.044221 | SOFTCLIP_LOSS=0.647659 | PCL_LOSS=0.000064 | MEAN_GATE=0.2208 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.210288
  STEP 4700/11478 | TOTAL_LOSS=0.306798 | REG_LOSS=0.144259 | SOFTCLIP_LOSS=0.691112 | PCL_LOSS=0.934278 | MEAN_GATE=0.2778 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.379815
  STEP 4800/11478 | TOTAL_LOSS=0.115348 | REG_LOSS=0.080653 | SOFTCLIP_LOSS=0.346950 | PCL_LOSS=0.000000 | MEAN_GATE=0.2570 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.283994
  STEP 4900/11478 | TOTAL_LOSS=0.213147 | REG_LOSS=0.143985 | SOFTCLIP_LOSS=0.691620 | PCL_LOSS=0.000000 | MEAN_GATE=0.1996 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.379454
  STEP 5000/11478 | TOTAL_LOSS=0.252770 | REG_LOSS=0.250315 | SOFTCLIP_LOSS=-0.000000 | PCL_LOSS=0.024550 | MEAN_GATE=0.1669 | MEAN_VALID_PER_ROW=1.00 | MEAN_VALID_OFFDIAG=0.00 | BATCH_RMSE=0.500314
  STEP 5100/11478 | TOTAL_LOSS=0.180061 | REG_LOSS=0.110706 | SOFTCLIP_LOSS=0.693535 | PCL_LOSS=0.000008 | MEAN_GATE=0.2976 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.332726
  STEP 5200/11478 | TOTAL_LOSS=0.257626 | REG_LOSS=0.222860 | SOFTCLIP_LOSS=0.347663 | PCL_LOSS=0.000000 | MEAN_GATE=0.2216 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.472080
  STEP 5300/11478 | TOTAL_LOSS=0.373309 | REG_LOSS=0.290197 | SOFTCLIP_LOSS=0.655600 | PCL_LOSS=0.175524 | MEAN_GATE=0.3800 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.538699
  STEP 5400/11478 | TOTAL_LOSS=1.532960 | REG_LOSS=1.532951 | SOFTCLIP_LOSS=-0.000000 | PCL_LOSS=0.000087 | MEAN_GATE=0.2874 | MEAN_VALID_PER_ROW=1.00 | MEAN_VALID_OFFDIAG=0.00 | BATCH_RMSE=1.238124
  STEP 5500/11478 | TOTAL_LOSS=0.077429 | REG_LOSS=0.008026 | SOFTCLIP_LOSS=0.694001 | PCL_LOSS=0.000024 | MEAN_GATE=0.2211 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.089590
  STEP 5600/11478 | TOTAL_LOSS=1.622917 | REG_LOSS=1.506282 | SOFTCLIP_LOSS=0.521482 | PCL_LOSS=0.644871 | MEAN_GATE=0.2902 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=1.227307
  STEP 5700/11478 | TOTAL_LOSS=0.051143 | REG_LOSS=0.016091 | SOFTCLIP_LOSS=0.350519 | PCL_LOSS=0.000000 | MEAN_GATE=0.2117 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.126851
  STEP 5800/11478 | TOTAL_LOSS=0.250308 | REG_LOSS=0.180419 | SOFTCLIP_LOSS=0.698888 | PCL_LOSS=0.000000 | MEAN_GATE=0.1818 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.424758
  STEP 5900/11478 | TOTAL_LOSS=0.963166 | REG_LOSS=0.928050 | SOFTCLIP_LOSS=0.351163 | PCL_LOSS=0.000000 | MEAN_GATE=0.2722 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.963354
  STEP 6000/11478 | TOTAL_LOSS=0.765059 | REG_LOSS=0.694339 | SOFTCLIP_LOSS=0.707201 | PCL_LOSS=0.000000 | MEAN_GATE=0.2533 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.833270
  STEP 6100/11478 | TOTAL_LOSS=0.771947 | REG_LOSS=0.724878 | SOFTCLIP_LOSS=0.470695 | PCL_LOSS=0.000000 | MEAN_GATE=0.2920 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.851398
  STEP 6200/11478 | TOTAL_LOSS=0.213022 | REG_LOSS=0.157496 | SOFTCLIP_LOSS=0.555256 | PCL_LOSS=0.000000 | MEAN_GATE=0.3222 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.396858
  STEP 6300/11478 | TOTAL_LOSS=7.921742 | REG_LOSS=7.849113 | SOFTCLIP_LOSS=0.726297 | PCL_LOSS=0.000000 | MEAN_GATE=0.3168 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=2.801627
  STEP 6400/11478 | TOTAL_LOSS=0.234351 | REG_LOSS=0.169978 | SOFTCLIP_LOSS=0.643735 | PCL_LOSS=0.000000 | MEAN_GATE=0.2786 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.412283
  STEP 6500/11478 | TOTAL_LOSS=0.385701 | REG_LOSS=0.340506 | SOFTCLIP_LOSS=0.451946 | PCL_LOSS=0.000000 | MEAN_GATE=0.2394 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.583529
  STEP 6600/11478 | TOTAL_LOSS=0.041174 | REG_LOSS=0.006364 | SOFTCLIP_LOSS=0.348107 | PCL_LOSS=0.000000 | MEAN_GATE=0.2042 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.079772
  STEP 6700/11478 | TOTAL_LOSS=0.030922 | REG_LOSS=0.005402 | SOFTCLIP_LOSS=0.255199 | PCL_LOSS=0.000000 | MEAN_GATE=0.3006 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.073499
  STEP 6800/11478 | TOTAL_LOSS=0.071106 | REG_LOSS=0.035559 | SOFTCLIP_LOSS=0.355466 | PCL_LOSS=0.000000 | MEAN_GATE=0.3328 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.188572
  STEP 6900/11478 | TOTAL_LOSS=0.210271 | REG_LOSS=0.170376 | SOFTCLIP_LOSS=0.341528 | PCL_LOSS=0.057420 | MEAN_GATE=0.2097 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.412766
  STEP 7000/11478 | TOTAL_LOSS=0.388807 | REG_LOSS=0.332941 | SOFTCLIP_LOSS=0.558664 | PCL_LOSS=0.000000 | MEAN_GATE=0.2673 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.577010
  STEP 7100/11478 | TOTAL_LOSS=0.158995 | REG_LOSS=0.072282 | SOFTCLIP_LOSS=0.695853 | PCL_LOSS=0.171279 | MEAN_GATE=0.2531 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.268853
  STEP 7200/11478 | TOTAL_LOSS=0.152117 | REG_LOSS=0.102278 | SOFTCLIP_LOSS=0.498388 | PCL_LOSS=0.000000 | MEAN_GATE=0.3756 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.319809
  STEP 7300/11478 | TOTAL_LOSS=0.340302 | REG_LOSS=0.284900 | SOFTCLIP_LOSS=0.554012 | PCL_LOSS=0.000000 | MEAN_GATE=0.2833 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.533761
  STEP 7400/11478 | TOTAL_LOSS=0.419592 | REG_LOSS=0.349585 | SOFTCLIP_LOSS=0.700075 | PCL_LOSS=0.000000 | MEAN_GATE=0.2634 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.591257
  STEP 7500/11478 | TOTAL_LOSS=0.240987 | REG_LOSS=0.177324 | SOFTCLIP_LOSS=0.636625 | PCL_LOSS=0.000000 | MEAN_GATE=0.2545 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.421099
  STEP 7600/11478 | TOTAL_LOSS=0.130079 | REG_LOSS=0.067334 | SOFTCLIP_LOSS=0.616959 | PCL_LOSS=0.010491 | MEAN_GATE=0.2021 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.259489
  STEP 7700/11478 | TOTAL_LOSS=0.090950 | REG_LOSS=0.017338 | SOFTCLIP_LOSS=0.696283 | PCL_LOSS=0.039831 | MEAN_GATE=0.3570 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.131676
  STEP 7800/11478 | TOTAL_LOSS=0.204457 | REG_LOSS=0.171012 | SOFTCLIP_LOSS=0.334448 | PCL_LOSS=0.000000 | MEAN_GATE=0.2199 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.413536
  STEP 7900/11478 | TOTAL_LOSS=0.090614 | REG_LOSS=0.021223 | SOFTCLIP_LOSS=0.693908 | PCL_LOSS=0.000000 | MEAN_GATE=0.1568 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.145680
  STEP 8000/11478 | TOTAL_LOSS=0.272325 | REG_LOSS=0.192711 | SOFTCLIP_LOSS=0.683877 | PCL_LOSS=0.112258 | MEAN_GATE=0.2194 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.438989
  STEP 8100/11478 | TOTAL_LOSS=2.516352 | REG_LOSS=2.434483 | SOFTCLIP_LOSS=0.339734 | PCL_LOSS=0.478955 | MEAN_GATE=0.3577 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=1.560283
  STEP 8200/11478 | TOTAL_LOSS=0.202293 | REG_LOSS=0.202293 | SOFTCLIP_LOSS=-0.000000 | PCL_LOSS=0.000001 | MEAN_GATE=0.1785 | MEAN_VALID_PER_ROW=1.00 | MEAN_VALID_OFFDIAG=0.00 | BATCH_RMSE=0.449770
  STEP 8300/11478 | TOTAL_LOSS=0.110935 | REG_LOSS=0.003965 | SOFTCLIP_LOSS=0.693983 | PCL_LOSS=0.375718 | MEAN_GATE=0.2152 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.062968
  STEP 8400/11478 | TOTAL_LOSS=0.395941 | REG_LOSS=0.334074 | SOFTCLIP_LOSS=0.618667 | PCL_LOSS=0.000000 | MEAN_GATE=0.2989 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.577991
  STEP 8500/11478 | TOTAL_LOSS=0.125079 | REG_LOSS=0.058930 | SOFTCLIP_LOSS=0.661480 | PCL_LOSS=0.000002 | MEAN_GATE=0.2392 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.242756
  STEP 8600/11478 | TOTAL_LOSS=0.259499 | REG_LOSS=0.238134 | SOFTCLIP_LOSS=0.213649 | PCL_LOSS=0.000000 | MEAN_GATE=0.3106 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.487989
  STEP 8700/11478 | TOTAL_LOSS=0.104502 | REG_LOSS=0.026685 | SOFTCLIP_LOSS=0.778175 | PCL_LOSS=0.000000 | MEAN_GATE=0.3109 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.163355
  STEP 8800/11478 | TOTAL_LOSS=0.150529 | REG_LOSS=0.109068 | SOFTCLIP_LOSS=-0.000000 | PCL_LOSS=0.414610 | MEAN_GATE=0.2467 | MEAN_VALID_PER_ROW=1.00 | MEAN_VALID_OFFDIAG=0.00 | BATCH_RMSE=0.330255
  STEP 8900/11478 | TOTAL_LOSS=0.122832 | REG_LOSS=0.053103 | SOFTCLIP_LOSS=0.697063 | PCL_LOSS=0.000231 | MEAN_GATE=0.2278 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.230441
  STEP 9000/11478 | TOTAL_LOSS=0.071566 | REG_LOSS=0.036859 | SOFTCLIP_LOSS=0.347064 | PCL_LOSS=0.000000 | MEAN_GATE=0.2247 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.191988
  STEP 9100/11478 | TOTAL_LOSS=0.152609 | REG_LOSS=0.083068 | SOFTCLIP_LOSS=0.695410 | PCL_LOSS=0.000000 | MEAN_GATE=0.1966 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.288215
  STEP 9200/11478 | TOTAL_LOSS=0.994595 | REG_LOSS=0.958818 | SOFTCLIP_LOSS=0.357768 | PCL_LOSS=0.000000 | MEAN_GATE=0.2474 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.979192
  STEP 9300/11478 | TOTAL_LOSS=0.362451 | REG_LOSS=0.305454 | SOFTCLIP_LOSS=0.569972 | PCL_LOSS=0.000000 | MEAN_GATE=0.3160 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.552679
  STEP 9400/11478 | TOTAL_LOSS=0.300703 | REG_LOSS=0.238358 | SOFTCLIP_LOSS=0.599944 | PCL_LOSS=0.023511 | MEAN_GATE=0.2530 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.488219
  STEP 9500/11478 | TOTAL_LOSS=0.286013 | REG_LOSS=0.214922 | SOFTCLIP_LOSS=0.710908 | PCL_LOSS=0.000000 | MEAN_GATE=0.2235 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.463597
  STEP 9600/11478 | TOTAL_LOSS=0.177634 | REG_LOSS=0.128506 | SOFTCLIP_LOSS=0.490428 | PCL_LOSS=0.000858 | MEAN_GATE=0.2345 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.358477
  STEP 9700/11478 | TOTAL_LOSS=0.157186 | REG_LOSS=0.140190 | SOFTCLIP_LOSS=0.169958 | PCL_LOSS=0.000000 | MEAN_GATE=0.2521 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.374420
  STEP 9800/11478 | TOTAL_LOSS=0.089945 | REG_LOSS=0.039184 | SOFTCLIP_LOSS=0.507610 | PCL_LOSS=0.000000 | MEAN_GATE=0.3147 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.197949
  STEP 9900/11478 | TOTAL_LOSS=0.495162 | REG_LOSS=0.392065 | SOFTCLIP_LOSS=0.575579 | PCL_LOSS=0.455394 | MEAN_GATE=0.2311 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.626151
  STEP 10000/11478 | TOTAL_LOSS=0.167351 | REG_LOSS=0.108649 | SOFTCLIP_LOSS=0.587026 | PCL_LOSS=0.000000 | MEAN_GATE=0.1538 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.329619
  STEP 10100/11478 | TOTAL_LOSS=0.216719 | REG_LOSS=0.066338 | SOFTCLIP_LOSS=0.696800 | PCL_LOSS=0.807008 | MEAN_GATE=0.2318 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.257562
  STEP 10200/11478 | TOTAL_LOSS=0.801453 | REG_LOSS=0.756445 | SOFTCLIP_LOSS=0.314818 | PCL_LOSS=0.135264 | MEAN_GATE=0.1521 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.869738
  STEP 10300/11478 | TOTAL_LOSS=4.857028 | REG_LOSS=4.794212 | SOFTCLIP_LOSS=0.628161 | PCL_LOSS=0.000002 | MEAN_GATE=0.1837 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=2.189569
  STEP 10400/11478 | TOTAL_LOSS=0.137900 | REG_LOSS=0.074741 | SOFTCLIP_LOSS=0.631582 | PCL_LOSS=0.000000 | MEAN_GATE=0.1743 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.273389
  STEP 10500/11478 | TOTAL_LOSS=0.123159 | REG_LOSS=0.029285 | SOFTCLIP_LOSS=0.674617 | PCL_LOSS=0.264123 | MEAN_GATE=0.2108 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.171129
