Using device: cuda
[DavisDatasetP13D] input pairs: 30056
[DavisDatasetP13D] kept pairs : 28696
[DavisDatasetP13D] missing counts: {'drug_1d': 0, 'drug_2d': 0, 'protein_1d': 0, 'protein_3d': 1360}
TOTAL SIZE: 28696
TRAIN SIZE: 22956
VAL SIZE: 5740
SPLIT JSON: data/splits/davis_fixed_split_size2.json
MODEL: drug_1d + protein_1d + protein_3d + protein(1d-3d) contrastive learning

EPOCH 1/30
  STEP 100/11478 | TOTAL_LOSS=0.301075 | REG_LOSS=0.229882 | PCL_LOSS=0.711929 | MEAN_GATE=0.5181 | BATCH_RMSE=0.479461
  STEP 7100/11478 | TOTAL_LOSS=1.245271 | REG_LOSS=1.172149 | PCL_LOSS=0.731215 | MEAN_GATE=0.1247 | BATCH_RMSE=1.082659
  STEP 7200/11478 | TOTAL_LOSS=1.973743 | REG_LOSS=1.973743 | PCL_LOSS=0.000000 | MEAN_GATE=0.1748 | BATCH_RMSE=1.404900
  STEP 7300/11478 | TOTAL_LOSS=0.462321 | REG_LOSS=0.393474 | PCL_LOSS=0.688471 | MEAN_GATE=0.2391 | BATCH_RMSE=0.627275
  STEP 7400/11478 | TOTAL_LOSS=0.062290 | REG_LOSS=0.062290 | PCL_LOSS=0.000000 | MEAN_GATE=0.2127 | BATCH_RMSE=0.249580
  STEP 7500/11478 | TOTAL_LOSS=0.160457 | REG_LOSS=0.160457 | PCL_LOSS=0.000000 | MEAN_GATE=0.2542 | BATCH_RMSE=0.400570
  STEP 7600/11478 | TOTAL_LOSS=1.677413 | REG_LOSS=1.677413 | PCL_LOSS=0.000000 | MEAN_GATE=0.2080 | BATCH_RMSE=1.295150
  STEP 7700/11478 | TOTAL_LOSS=0.331381 | REG_LOSS=0.331378 | PCL_LOSS=0.000036 | MEAN_GATE=0.2169 | BATCH_RMSE=0.575654
  STEP 7800/11478 | TOTAL_LOSS=0.026867 | REG_LOSS=0.026867 | PCL_LOSS=0.000000 | MEAN_GATE=0.2203 | BATCH_RMSE=0.163912
  STEP 7900/11478 | TOTAL_LOSS=0.538510 | REG_LOSS=0.536697 | PCL_LOSS=0.018130 | MEAN_GATE=0.1620 | BATCH_RMSE=0.732596
  STEP 8000/11478 | TOTAL_LOSS=0.751834 | REG_LOSS=0.751834 | PCL_LOSS=0.000000 | MEAN_GATE=0.1738 | BATCH_RMSE=0.867084
  STEP 8100/11478 | TOTAL_LOSS=0.426014 | REG_LOSS=0.426014 | PCL_LOSS=0.000000 | MEAN_GATE=0.1869 | BATCH_RMSE=0.652698
  STEP 8200/11478 | TOTAL_LOSS=0.933737 | REG_LOSS=0.933724 | PCL_LOSS=0.000123 | MEAN_GATE=0.2652 | BATCH_RMSE=0.966294
  STEP 8300/11478 | TOTAL_LOSS=0.457996 | REG_LOSS=0.418720 | PCL_LOSS=0.392758 | MEAN_GATE=0.2180 | BATCH_RMSE=0.647086
  STEP 8400/11478 | TOTAL_LOSS=0.123535 | REG_LOSS=0.123535 | PCL_LOSS=0.000000 | MEAN_GATE=0.2016 | BATCH_RMSE=0.351475
  STEP 8500/11478 | TOTAL_LOSS=0.707781 | REG_LOSS=0.707781 | PCL_LOSS=0.000000 | MEAN_GATE=0.2771 | BATCH_RMSE=0.841297
  STEP 8600/11478 | TOTAL_LOSS=0.043302 | REG_LOSS=0.043302 | PCL_LOSS=0.000000 | MEAN_GATE=0.1873 | BATCH_RMSE=0.208092
  STEP 8700/11478 | TOTAL_LOSS=0.431812 | REG_LOSS=0.425016 | PCL_LOSS=0.067965 | MEAN_GATE=0.1457 | BATCH_RMSE=0.651932
  STEP 8800/11478 | TOTAL_LOSS=0.751638 | REG_LOSS=0.751433 | PCL_LOSS=0.002055 | MEAN_GATE=0.1654 | BATCH_RMSE=0.866852
  STEP 8900/11478 | TOTAL_LOSS=0.098892 | REG_LOSS=0.098892 | PCL_LOSS=0.000000 | MEAN_GATE=0.1722 | BATCH_RMSE=0.314470
  STEP 9000/11478 | TOTAL_LOSS=0.991184 | REG_LOSS=0.991184 | PCL_LOSS=0.000000 | MEAN_GATE=0.1286 | BATCH_RMSE=0.995582
  STEP 9100/11478 | TOTAL_LOSS=0.062573 | REG_LOSS=0.062573 | PCL_LOSS=0.000000 | MEAN_GATE=0.2157 | BATCH_RMSE=0.250147
  STEP 9200/11478 | TOTAL_LOSS=0.701926 | REG_LOSS=0.701926 | PCL_LOSS=0.000000 | MEAN_GATE=0.2109 | BATCH_RMSE=0.837810
  STEP 9300/11478 | TOTAL_LOSS=0.032794 | REG_LOSS=0.032794 | PCL_LOSS=0.000000 | MEAN_GATE=0.2257 | BATCH_RMSE=0.181091
  STEP 9400/11478 | TOTAL_LOSS=0.007393 | REG_LOSS=0.005075 | PCL_LOSS=0.023185 | MEAN_GATE=0.1439 | BATCH_RMSE=0.071238
  STEP 9500/11478 | TOTAL_LOSS=0.086346 | REG_LOSS=0.086346 | PCL_LOSS=0.000000 | MEAN_GATE=0.2167 | BATCH_RMSE=0.293847
  STEP 9600/11478 | TOTAL_LOSS=0.182211 | REG_LOSS=0.182209 | PCL_LOSS=0.000013 | MEAN_GATE=0.1688 | BATCH_RMSE=0.426860
  STEP 9700/11478 | TOTAL_LOSS=0.142310 | REG_LOSS=0.127633 | PCL_LOSS=0.146769 | MEAN_GATE=0.1305 | BATCH_RMSE=0.357257
  STEP 9800/11478 | TOTAL_LOSS=0.188691 | REG_LOSS=0.188691 | PCL_LOSS=0.000000 | MEAN_GATE=0.1993 | BATCH_RMSE=0.434386
  STEP 9900/11478 | TOTAL_LOSS=0.008057 | REG_LOSS=0.008035 | PCL_LOSS=0.000212 | MEAN_GATE=0.2148 | BATCH_RMSE=0.089640
  STEP 10000/11478 | TOTAL_LOSS=0.063825 | REG_LOSS=0.039026 | PCL_LOSS=0.247991 | MEAN_GATE=0.2727 | BATCH_RMSE=0.197550
  STEP 10100/11478 | TOTAL_LOSS=0.053278 | REG_LOSS=0.053278 | PCL_LOSS=0.000002 | MEAN_GATE=0.1775 | BATCH_RMSE=0.230820
  STEP 10200/11478 | TOTAL_LOSS=1.113070 | REG_LOSS=1.113070 | PCL_LOSS=0.000000 | MEAN_GATE=0.2233 | BATCH_RMSE=1.055021
  STEP 10300/11478 | TOTAL_LOSS=0.115653 | REG_LOSS=0.114198 | PCL_LOSS=0.014546 | MEAN_GATE=0.1454 | BATCH_RMSE=0.337932
  STEP 10400/11478 | TOTAL_LOSS=0.258003 | REG_LOSS=0.258003 | PCL_LOSS=0.000000 | MEAN_GATE=0.1556 | BATCH_RMSE=0.507940
  STEP 10500/11478 | TOTAL_LOSS=0.533332 | REG_LOSS=0.509148 | PCL_LOSS=0.241839 | MEAN_GATE=0.2350 | BATCH_RMSE=0.713546
  STEP 10600/11478 | TOTAL_LOSS=0.068290 | REG_LOSS=0.068290 | PCL_LOSS=0.000000 | MEAN_GATE=0.1909 | BATCH_RMSE=0.261324
  STEP 10700/11478 | TOTAL_LOSS=0.495635 | REG_LOSS=0.495628 | PCL_LOSS=0.000073 | MEAN_GATE=0.1533 | BATCH_RMSE=0.704008
  STEP 10800/11478 | TOTAL_LOSS=0.180084 | REG_LOSS=0.180084 | PCL_LOSS=0.000000 | MEAN_GATE=0.1501 | BATCH_RMSE=0.424363
  STEP 10900/11478 | TOTAL_LOSS=0.183658 | REG_LOSS=0.115142 | PCL_LOSS=0.685154 | MEAN_GATE=0.1221 | BATCH_RMSE=0.339326
  STEP 11000/11478 | TOTAL_LOSS=0.038644 | REG_LOSS=0.018351 | PCL_LOSS=0.202930 | MEAN_GATE=0.1228 | BATCH_RMSE=0.135465
  STEP 11100/11478 | TOTAL_LOSS=0.248294 | REG_LOSS=0.248294 | PCL_LOSS=0.000000 | MEAN_GATE=0.1689 | BATCH_RMSE=0.498291
  STEP 11200/11478 | TOTAL_LOSS=0.019861 | REG_LOSS=0.019861 | PCL_LOSS=0.000000 | MEAN_GATE=0.2277 | BATCH_RMSE=0.140928
  STEP 11300/11478 | TOTAL_LOSS=0.909554 | REG_LOSS=0.907908 | PCL_LOSS=0.016461 | MEAN_GATE=0.2634 | BATCH_RMSE=0.952842
  STEP 11400/11478 | TOTAL_LOSS=0.039781 | REG_LOSS=0.039781 | PCL_LOSS=0.000000 | MEAN_GATE=0.2293 | BATCH_RMSE=0.199451
[EPOCH 025/030] TRAIN: TOTAL=0.408879 | REG=0.401756 | PCL=0.071239 | RMSE=0.633842 | MAE=0.427070 | CI=0.820579 | RM2=0.472805
[EPOCH 025/030] VAL  : TOTAL=0.416619 | REG=0.411238 | PCL=0.053806 | RMSE=0.641278 | MAE=0.467777 | CI=0.849093 | RM2=0.531713

EPOCH 26/30
  STEP 100/11478 | TOTAL_LOSS=0.003378 | REG_LOSS=0.003377 | PCL_LOSS=0.000012 | MEAN_GATE=0.1707 | BATCH_RMSE=0.058113
  STEP 200/11478 | TOTAL_LOSS=0.036783 | REG_LOSS=0.036783 | PCL_LOSS=0.000000 | MEAN_GATE=0.1616 | BATCH_RMSE=0.191789
  STEP 300/11478 | TOTAL_LOSS=0.091468 | REG_LOSS=0.091468 | PCL_LOSS=0.000000 | MEAN_GATE=0.2018 | BATCH_RMSE=0.302436
  STEP 400/11478 | TOTAL_LOSS=1.357161 | REG_LOSS=1.318615 | PCL_LOSS=0.385457 | MEAN_GATE=0.2547 | BATCH_RMSE=1.148310
  STEP 500/11478 | TOTAL_LOSS=0.705513 | REG_LOSS=0.705513 | PCL_LOSS=0.000000 | MEAN_GATE=0.2646 | BATCH_RMSE=0.839948
  STEP 600/11478 | TOTAL_LOSS=0.313404 | REG_LOSS=0.313404 | PCL_LOSS=0.000000 | MEAN_GATE=0.1940 | BATCH_RMSE=0.559825
  STEP 700/11478 | TOTAL_LOSS=0.032969 | REG_LOSS=0.032969 | PCL_LOSS=0.000000 | MEAN_GATE=0.1875 | BATCH_RMSE=0.181573
  STEP 800/11478 | TOTAL_LOSS=0.067477 | REG_LOSS=0.067477 | PCL_LOSS=0.000000 | MEAN_GATE=0.2583 | BATCH_RMSE=0.259763
  STEP 900/11478 | TOTAL_LOSS=0.269455 | REG_LOSS=0.269455 | PCL_LOSS=0.000000 | MEAN_GATE=0.1831 | BATCH_RMSE=0.519091
  STEP 1000/11478 | TOTAL_LOSS=0.114567 | REG_LOSS=0.114567 | PCL_LOSS=0.000000 | MEAN_GATE=0.1661 | BATCH_RMSE=0.338478
  STEP 1100/11478 | TOTAL_LOSS=0.705092 | REG_LOSS=0.705092 | PCL_LOSS=0.000000 | MEAN_GATE=0.2154 | BATCH_RMSE=0.839698
  STEP 1200/11478 | TOTAL_LOSS=0.183669 | REG_LOSS=0.183667 | PCL_LOSS=0.000018 | MEAN_GATE=0.1882 | BATCH_RMSE=0.428564
  STEP 1300/11478 | TOTAL_LOSS=0.563558 | REG_LOSS=0.563558 | PCL_LOSS=0.000000 | MEAN_GATE=0.1645 | BATCH_RMSE=0.750705
  STEP 1400/11478 | TOTAL_LOSS=0.370264 | REG_LOSS=0.369430 | PCL_LOSS=0.008346 | MEAN_GATE=0.2561 | BATCH_RMSE=0.607807
  STEP 1500/11478 | TOTAL_LOSS=0.089613 | REG_LOSS=0.089612 | PCL_LOSS=0.000000 | MEAN_GATE=0.2479 | BATCH_RMSE=0.299353
  STEP 1600/11478 | TOTAL_LOSS=0.055713 | REG_LOSS=0.055559 | PCL_LOSS=0.001543 | MEAN_GATE=0.3175 | BATCH_RMSE=0.235709
  STEP 1700/11478 | TOTAL_LOSS=0.113831 | REG_LOSS=0.113831 | PCL_LOSS=0.000000 | MEAN_GATE=0.1543 | BATCH_RMSE=0.337389
  STEP 1800/11478 | TOTAL_LOSS=0.008468 | REG_LOSS=0.007626 | PCL_LOSS=0.008416 | MEAN_GATE=0.2514 | BATCH_RMSE=0.087328
  STEP 1900/11478 | TOTAL_LOSS=0.000728 | REG_LOSS=0.000728 | PCL_LOSS=0.000000 | MEAN_GATE=0.2028 | BATCH_RMSE=0.026988
  STEP 2000/11478 | TOTAL_LOSS=0.817189 | REG_LOSS=0.817186 | PCL_LOSS=0.000033 | MEAN_GATE=0.1693 | BATCH_RMSE=0.903983
  STEP 2100/11478 | TOTAL_LOSS=1.642815 | REG_LOSS=1.642814 | PCL_LOSS=0.000013 | MEAN_GATE=0.1659 | BATCH_RMSE=1.281723
  STEP 2200/11478 | TOTAL_LOSS=0.051162 | REG_LOSS=0.051162 | PCL_LOSS=0.000001 | MEAN_GATE=0.1391 | BATCH_RMSE=0.226190
  STEP 2300/11478 | TOTAL_LOSS=1.442292 | REG_LOSS=1.442292 | PCL_LOSS=0.000000 | MEAN_GATE=0.2173 | BATCH_RMSE=1.200955
  STEP 2400/11478 | TOTAL_LOSS=1.198567 | REG_LOSS=1.198567 | PCL_LOSS=0.000000 | MEAN_GATE=0.2447 | BATCH_RMSE=1.094791
  STEP 2500/11478 | TOTAL_LOSS=0.044041 | REG_LOSS=0.044041 | PCL_LOSS=0.000000 | MEAN_GATE=0.1310 | BATCH_RMSE=0.209860
  STEP 2600/11478 | TOTAL_LOSS=0.003304 | REG_LOSS=0.002053 | PCL_LOSS=0.012507 | MEAN_GATE=0.1415 | BATCH_RMSE=0.045310
  STEP 2700/11478 | TOTAL_LOSS=0.071690 | REG_LOSS=0.071690 | PCL_LOSS=0.000000 | MEAN_GATE=0.1823 | BATCH_RMSE=0.267750
  STEP 2800/11478 | TOTAL_LOSS=3.463991 | REG_LOSS=3.463991 | PCL_LOSS=0.000000 | MEAN_GATE=0.2058 | BATCH_RMSE=1.861180
  STEP 2900/11478 | TOTAL_LOSS=0.716599 | REG_LOSS=0.716599 | PCL_LOSS=0.000003 | MEAN_GATE=0.2107 | BATCH_RMSE=0.846522
  STEP 3000/11478 | TOTAL_LOSS=0.209047 | REG_LOSS=0.209047 | PCL_LOSS=0.000000 | MEAN_GATE=0.2335 | BATCH_RMSE=0.457217
  STEP 3100/11478 | TOTAL_LOSS=0.774362 | REG_LOSS=0.774362 | PCL_LOSS=0.000000 | MEAN_GATE=0.1836 | BATCH_RMSE=0.879978
  STEP 3200/11478 | TOTAL_LOSS=0.062357 | REG_LOSS=0.062357 | PCL_LOSS=0.000000 | MEAN_GATE=0.2453 | BATCH_RMSE=0.249714
  STEP 3300/11478 | TOTAL_LOSS=0.027730 | REG_LOSS=0.027664 | PCL_LOSS=0.000660 | MEAN_GATE=0.1935 | BATCH_RMSE=0.166324
  STEP 3400/11478 | TOTAL_LOSS=0.053531 | REG_LOSS=0.053531 | PCL_LOSS=0.000000 | MEAN_GATE=0.2512 | BATCH_RMSE=0.231368
  STEP 3500/11478 | TOTAL_LOSS=0.043786 | REG_LOSS=0.043725 | PCL_LOSS=0.000616 | MEAN_GATE=0.2159 | BATCH_RMSE=0.209104
  STEP 3600/11478 | TOTAL_LOSS=0.026292 | REG_LOSS=0.026292 | PCL_LOSS=0.000000 | MEAN_GATE=0.2315 | BATCH_RMSE=0.162149
  STEP 3700/11478 | TOTAL_LOSS=0.213784 | REG_LOSS=0.213784 | PCL_LOSS=0.000000 | MEAN_GATE=0.1815 | BATCH_RMSE=0.462368
  STEP 3800/11478 | TOTAL_LOSS=0.016082 | REG_LOSS=0.016082 | PCL_LOSS=0.000000 | MEAN_GATE=0.2030 | BATCH_RMSE=0.126816
  STEP 3900/11478 | TOTAL_LOSS=0.272475 | REG_LOSS=0.272475 | PCL_LOSS=0.000000 | MEAN_GATE=0.1825 | BATCH_RMSE=0.521991
  STEP 4000/11478 | TOTAL_LOSS=0.018696 | REG_LOSS=0.018696 | PCL_LOSS=0.000000 | MEAN_GATE=0.2356 | BATCH_RMSE=0.136734
  STEP 4100/11478 | TOTAL_LOSS=0.561504 | REG_LOSS=0.561504 | PCL_LOSS=0.000000 | MEAN_GATE=0.1961 | BATCH_RMSE=0.749336
  STEP 4200/11478 | TOTAL_LOSS=0.331005 | REG_LOSS=0.331005 | PCL_LOSS=0.000000 | MEAN_GATE=0.1992 | BATCH_RMSE=0.575330
  STEP 4300/11478 | TOTAL_LOSS=0.112558 | REG_LOSS=0.112556 | PCL_LOSS=0.000023 | MEAN_GATE=0.2299 | BATCH_RMSE=0.335494
  STEP 4400/11478 | TOTAL_LOSS=0.082530 | REG_LOSS=0.082530 | PCL_LOSS=0.000000 | MEAN_GATE=0.1638 | BATCH_RMSE=0.287281
  STEP 4500/11478 | TOTAL_LOSS=0.192178 | REG_LOSS=0.192056 | PCL_LOSS=0.001219 | MEAN_GATE=0.1429 | BATCH_RMSE=0.438242
  STEP 4600/11478 | TOTAL_LOSS=0.018623 | REG_LOSS=0.018623 | PCL_LOSS=0.000000 | MEAN_GATE=0.1943 | BATCH_RMSE=0.136465
  STEP 4700/11478 | TOTAL_LOSS=0.203883 | REG_LOSS=0.203883 | PCL_LOSS=0.000000 | MEAN_GATE=0.2330 | BATCH_RMSE=0.451534
  STEP 4800/11478 | TOTAL_LOSS=0.147928 | REG_LOSS=0.147144 | PCL_LOSS=0.007844 | MEAN_GATE=0.1530 | BATCH_RMSE=0.383593
  STEP 4900/11478 | TOTAL_LOSS=0.170329 | REG_LOSS=0.170329 | PCL_LOSS=0.000000 | MEAN_GATE=0.2668 | BATCH_RMSE=0.412709
  STEP 5000/11478 | TOTAL_LOSS=0.104254 | REG_LOSS=0.104254 | PCL_LOSS=0.000000 | MEAN_GATE=0.1469 | BATCH_RMSE=0.322884
  STEP 5100/11478 | TOTAL_LOSS=0.264279 | REG_LOSS=0.264279 | PCL_LOSS=0.000002 | MEAN_GATE=0.1544 | BATCH_RMSE=0.514081
  STEP 5200/11478 | TOTAL_LOSS=3.499968 | REG_LOSS=3.456242 | PCL_LOSS=0.437267 | MEAN_GATE=0.2012 | BATCH_RMSE=1.859097
  STEP 5300/11478 | TOTAL_LOSS=0.053306 | REG_LOSS=0.050692 | PCL_LOSS=0.026148 | MEAN_GATE=0.1939 | BATCH_RMSE=0.225148
  STEP 5400/11478 | TOTAL_LOSS=0.982988 | REG_LOSS=0.982988 | PCL_LOSS=0.000003 | MEAN_GATE=0.1662 | BATCH_RMSE=0.991457
  STEP 5500/11478 | TOTAL_LOSS=0.024579 | REG_LOSS=0.024579 | PCL_LOSS=0.000000 | MEAN_GATE=0.1740 | BATCH_RMSE=0.156778
  STEP 5600/11478 | TOTAL_LOSS=0.047586 | REG_LOSS=0.047586 | PCL_LOSS=0.000005 | MEAN_GATE=0.1710 | BATCH_RMSE=0.218142
  STEP 5700/11478 | TOTAL_LOSS=0.035413 | REG_LOSS=0.002949 | PCL_LOSS=0.324645 | MEAN_GATE=0.1671 | BATCH_RMSE=0.054303
  STEP 5800/11478 | TOTAL_LOSS=1.635911 | REG_LOSS=1.635885 | PCL_LOSS=0.000268 | MEAN_GATE=0.1774 | BATCH_RMSE=1.279017
  STEP 5900/11478 | TOTAL_LOSS=0.945922 | REG_LOSS=0.945922 | PCL_LOSS=0.000000 | MEAN_GATE=0.2455 | BATCH_RMSE=0.972585
  STEP 6000/11478 | TOTAL_LOSS=1.475769 | REG_LOSS=1.475617 | PCL_LOSS=0.001520 | MEAN_GATE=0.1544 | BATCH_RMSE=1.214750
  STEP 6100/11478 | TOTAL_LOSS=1.437276 | REG_LOSS=1.437276 | PCL_LOSS=0.000000 | MEAN_GATE=0.2520 | BATCH_RMSE=1.198864
  STEP 6200/11478 | TOTAL_LOSS=0.034322 | REG_LOSS=0.018343 | PCL_LOSS=0.159784 | MEAN_GATE=0.2188 | BATCH_RMSE=0.135438
  STEP 6300/11478 | TOTAL_LOSS=0.370627 | REG_LOSS=0.370627 | PCL_LOSS=0.000000 | MEAN_GATE=0.2423 | BATCH_RMSE=0.608792
  STEP 6400/11478 | TOTAL_LOSS=0.193761 | REG_LOSS=0.168688 | PCL_LOSS=0.250724 | MEAN_GATE=0.1353 | BATCH_RMSE=0.410717
  STEP 6500/11478 | TOTAL_LOSS=0.305881 | REG_LOSS=0.294744 | PCL_LOSS=0.111370 | MEAN_GATE=0.1446 | BATCH_RMSE=0.542904
  STEP 6600/11478 | TOTAL_LOSS=0.506904 | REG_LOSS=0.506904 | PCL_LOSS=0.000000 | MEAN_GATE=0.2171 | BATCH_RMSE=0.711972
  STEP 6700/11478 | TOTAL_LOSS=0.008979 | REG_LOSS=0.008919 | PCL_LOSS=0.000598 | MEAN_GATE=0.1910 | BATCH_RMSE=0.094442
  STEP 6800/11478 | TOTAL_LOSS=0.039845 | REG_LOSS=0.039845 | PCL_LOSS=0.000000 | MEAN_GATE=0.1791 | BATCH_RMSE=0.199611
  STEP 6900/11478 | TOTAL_LOSS=0.832279 | REG_LOSS=0.832278 | PCL_LOSS=0.000002 | MEAN_GATE=0.2089 | BATCH_RMSE=0.912293
  STEP 7000/11478 | TOTAL_LOSS=0.074023 | REG_LOSS=0.073651 | PCL_LOSS=0.003724 | MEAN_GATE=0.1490 | BATCH_RMSE=0.271387
  STEP 7100/11478 | TOTAL_LOSS=4.908479 | REG_LOSS=4.908476 | PCL_LOSS=0.000030 | MEAN_GATE=0.2073 | BATCH_RMSE=2.215508
  STEP 7200/11478 | TOTAL_LOSS=0.396423 | REG_LOSS=0.348305 | PCL_LOSS=0.481180 | MEAN_GATE=0.1765 | BATCH_RMSE=0.590174
  STEP 7300/11478 | TOTAL_LOSS=0.027936 | REG_LOSS=0.027936 | PCL_LOSS=0.000000 | MEAN_GATE=0.1714 | BATCH_RMSE=0.167140
  STEP 7400/11478 | TOTAL_LOSS=0.029742 | REG_LOSS=0.022842 | PCL_LOSS=0.069003 | MEAN_GATE=0.1376 | BATCH_RMSE=0.151134
  STEP 7500/11478 | TOTAL_LOSS=0.605307 | REG_LOSS=0.605307 | PCL_LOSS=0.000000 | MEAN_GATE=0.1720 | BATCH_RMSE=0.778014
  STEP 7600/11478 | TOTAL_LOSS=0.094196 | REG_LOSS=0.093431 | PCL_LOSS=0.007644 | MEAN_GATE=0.1616 | BATCH_RMSE=0.305665
  STEP 7700/11478 | TOTAL_LOSS=0.001939 | REG_LOSS=0.001934 | PCL_LOSS=0.000052 | MEAN_GATE=0.1338 | BATCH_RMSE=0.043980
  STEP 7800/11478 | TOTAL_LOSS=0.152324 | REG_LOSS=0.152324 | PCL_LOSS=0.000000 | MEAN_GATE=0.1877 | BATCH_RMSE=0.390288
  STEP 7900/11478 | TOTAL_LOSS=0.026489 | REG_LOSS=0.026489 | PCL_LOSS=0.000000 | MEAN_GATE=0.2219 | BATCH_RMSE=0.162754
  STEP 8000/11478 | TOTAL_LOSS=1.021340 | REG_LOSS=1.018550 | PCL_LOSS=0.027909 | MEAN_GATE=0.2768 | BATCH_RMSE=1.009232
  STEP 8100/11478 | TOTAL_LOSS=0.253494 | REG_LOSS=0.253494 | PCL_LOSS=0.000000 | MEAN_GATE=0.2155 | BATCH_RMSE=0.503482
  STEP 8200/11478 | TOTAL_LOSS=1.905136 | REG_LOSS=1.905134 | PCL_LOSS=0.000029 | MEAN_GATE=0.2878 | BATCH_RMSE=1.380266
  STEP 8300/11478 | TOTAL_LOSS=0.107849 | REG_LOSS=0.107848 | PCL_LOSS=0.000005 | MEAN_GATE=0.1956 | BATCH_RMSE=0.328402
  STEP 8400/11478 | TOTAL_LOSS=0.673931 | REG_LOSS=0.673931 | PCL_LOSS=0.000000 | MEAN_GATE=0.1430 | BATCH_RMSE=0.820933
  STEP 8500/11478 | TOTAL_LOSS=2.931983 | REG_LOSS=2.931983 | PCL_LOSS=0.000000 | MEAN_GATE=0.2814 | BATCH_RMSE=1.712303
  STEP 8600/11478 | TOTAL_LOSS=0.149889 | REG_LOSS=0.111922 | PCL_LOSS=0.379679 | MEAN_GATE=0.1757 | BATCH_RMSE=0.334547
  STEP 8700/11478 | TOTAL_LOSS=0.163054 | REG_LOSS=0.163048 | PCL_LOSS=0.000060 | MEAN_GATE=0.2864 | BATCH_RMSE=0.403792
  STEP 8800/11478 | TOTAL_LOSS=2.063384 | REG_LOSS=2.059508 | PCL_LOSS=0.038766 | MEAN_GATE=0.2381 | BATCH_RMSE=1.435098
  STEP 8900/11478 | TOTAL_LOSS=0.063312 | REG_LOSS=0.063312 | PCL_LOSS=0.000001 | MEAN_GATE=0.1175 | BATCH_RMSE=0.251618
  STEP 9000/11478 | TOTAL_LOSS=0.021381 | REG_LOSS=0.021381 | PCL_LOSS=0.000000 | MEAN_GATE=0.1620 | BATCH_RMSE=0.146221
  STEP 9100/11478 | TOTAL_LOSS=0.326165 | REG_LOSS=0.280617 | PCL_LOSS=0.455477 | MEAN_GATE=0.1623 | BATCH_RMSE=0.529733
  STEP 9200/11478 | TOTAL_LOSS=0.012886 | REG_LOSS=0.012886 | PCL_LOSS=0.000000 | MEAN_GATE=0.1498 | BATCH_RMSE=0.113514
  STEP 9300/11478 | TOTAL_LOSS=0.051339 | REG_LOSS=0.051339 | PCL_LOSS=0.000000 | MEAN_GATE=0.1966 | BATCH_RMSE=0.226580
  STEP 9400/11478 | TOTAL_LOSS=0.587083 | REG_LOSS=0.587058 | PCL_LOSS=0.000254 | MEAN_GATE=0.2104 | BATCH_RMSE=0.766197
  STEP 9500/11478 | TOTAL_LOSS=0.077952 | REG_LOSS=0.077952 | PCL_LOSS=0.000000 | MEAN_GATE=0.2909 | BATCH_RMSE=0.279199
  STEP 9600/11478 | TOTAL_LOSS=0.011572 | REG_LOSS=0.011567 | PCL_LOSS=0.000057 | MEAN_GATE=0.1651 | BATCH_RMSE=0.107548
  STEP 9700/11478 | TOTAL_LOSS=0.501579 | REG_LOSS=0.424722 | PCL_LOSS=0.768572 | MEAN_GATE=0.1564 | BATCH_RMSE=0.651707
  STEP 9800/11478 | TOTAL_LOSS=0.388327 | REG_LOSS=0.388327 | PCL_LOSS=0.000000 | MEAN_GATE=0.2292 | BATCH_RMSE=0.623159
  STEP 9900/11478 | TOTAL_LOSS=0.064572 | REG_LOSS=0.064572 | PCL_LOSS=0.000000 | MEAN_GATE=0.1508 | BATCH_RMSE=0.254110
  STEP 10000/11478 | TOTAL_LOSS=0.050866 | REG_LOSS=0.014585 | PCL_LOSS=0.362815 | MEAN_GATE=0.1848 | BATCH_RMSE=0.120767
  STEP 10100/11478 | TOTAL_LOSS=0.035503 | REG_LOSS=0.035503 | PCL_LOSS=0.000000 | MEAN_GATE=0.1898 | BATCH_RMSE=0.188422
  STEP 10200/11478 | TOTAL_LOSS=0.103075 | REG_LOSS=0.102440 | PCL_LOSS=0.006341 | MEAN_GATE=0.1726 | BATCH_RMSE=0.320063
  STEP 10300/11478 | TOTAL_LOSS=0.403631 | REG_LOSS=0.403631 | PCL_LOSS=0.000000 | MEAN_GATE=0.1984 | BATCH_RMSE=0.635319
  STEP 10400/11478 | TOTAL_LOSS=0.580804 | REG_LOSS=0.580804 | PCL_LOSS=0.000000 | MEAN_GATE=0.1737 | BATCH_RMSE=0.762105
  STEP 10500/11478 | TOTAL_LOSS=0.359201 | REG_LOSS=0.359201 | PCL_LOSS=0.000000 | MEAN_GATE=0.2238 | BATCH_RMSE=0.599334
  STEP 10600/11478 | TOTAL_LOSS=0.150971 | REG_LOSS=0.103866 | PCL_LOSS=0.471056 | MEAN_GATE=0.1687 | BATCH_RMSE=0.322282
  STEP 10700/11478 | TOTAL_LOSS=0.056585 | REG_LOSS=0.056585 | PCL_LOSS=0.000000 | MEAN_GATE=0.2317 | BATCH_RMSE=0.237876
  STEP 10800/11478 | TOTAL_LOSS=0.080022 | REG_LOSS=0.080022 | PCL_LOSS=0.000000 | MEAN_GATE=0.1836 | BATCH_RMSE=0.282881
  STEP 10900/11478 | TOTAL_LOSS=0.455221 | REG_LOSS=0.455211 | PCL_LOSS=0.000101 | MEAN_GATE=0.1645 | BATCH_RMSE=0.674693
